154_4b4_Lr_mc_AKGC417L,0.292,2.244,-500.601,142.809,34.3722,34.0326,19.0199,19.132,12.9415,12.9935,9.20691,8.598,5.93647,5.61658,3.73154,0.367591,0.118739,0.0235707,0.00721673,0.00381363,0.00231753,0.00142141,0.00106938,0.000791957,0.000619315,0.000473239,0.000382528,0.000271106,0.000215117,0.000187895,0.000150485,0.000111274,9.54164e-05,8.26079e-05,6.76244e-05,5.65521e-05,4.64351e-05,4.02217e-05,3.22121e-05,2.80528e-05,2.49813e-05,2.00978e-05,1.71352e-05,1.43691e-05,1.31043e-05,1.09994e-05,9.6363e-06,8.36466e-06,6.91357e-06,5.98427e-06,5.2664e-06,4.89537e-06,3.99894e-06,3.31302e-06,2.95938e-06,1,0
154_4b4_Lr_mc_AKGC417L,2.244,4.363,-677.333,149.047,46.774,40.8175,29.4253,27.8736,25.0325,23.4338,14.6652,17.1739,11.5578,10.3843,5.35513,0.308611,0.0124312,0.00218396,0.000284708,0.000102756,5.93425e-05,4.13458e-05,2.89525e-05,2.24382e-05,3.08974e-05,1.48393e-05,1.39139e-05,1.11863e-05,6.67385e-06,8.0288e-06,4.77644e-06,4.11342e-06,3.70135e-06,2.39591e-06,1.94571e-06,1.46621e-06,1.41212e-06,1.4511e-06,1.25424e-06,1.02086e-06,8.1268e-07,8.61431e-07,5.82855e-07,4.75471e-07,3.9283e-07,3.71914e-07,3.14601e-07,2.58892e-07,2.78427e-07,2.64383e-07,2.21584e-07,2.31046e-07,2.2393e-07,1.60286e-07,1.05745e-07,1,0
154_4b4_Lr_mc_AKGC417L,4.363,6.295,-585.365,141.647,34.3486,32.4897,19.3899,17.8665,13.8016,12.786,8.76814,8.09534,7.18367,7.74304,6.31922,0.246436,0.00526607,0.00577555,0.00129942,0.000818132,0.000489982,0.000394008,0.000221716,0.000175017,0.000108382,9.45249e-05,7.57926e-05,7.31966e-05,5.66225e-05,3.60141e-05,2.73218e-05,2.94857e-05,2.03267e-05,1.59291e-05,1.3541e-05,1.19306e-05,9.90573e-06,8.75644e-06,7.77091e-06,6.25707e-06,5.11896e-06,3.94118e-06,3.81662e-06,3.26895e-06,2.41694e-06,2.52518e-06,1.92393e-06,1.56216e-06,1.57022e-06,1.26675e-06,1.19939e-06,1.05957e-06,8.60324e-07,8.65084e-07,7.29116e-07,1,0
154_4b4_Lr_mc_AKGC417L,6.295,8.458,-674.533,153.284,49.5722,38.3731,19.5907,21.784,18.585,16.7343,10.8219,5.57249,6.37769,5.83075,-0.116177,0.0464302,0.00682526,0.00592224,0.000650694,0.000195202,8.36054e-05,7.08162e-05,9.60785e-05,2.9454e-05,1.65825e-05,2.56193e-05,2.34778e-05,2.11773e-05,5.26907e-06,7.62369e-06,4.43568e-06,4.45481e-06,2.56645e-06,1.54927e-06,1.85683e-06,1.36782e-06,1.49546e-06,1.09236e-06,1.03539e-06,1.27889e-06,1.10192e-06,2.87978e-07,6.69915e-07,5.69066e-07,5.41112e-07,4.89699e-07,4.41121e-07,3.06761e-07,2.49011e-07,1.79789e-07,2.45434e-07,2.23434e-07,1.59328e-07,1.56665e-07,1.27127e-07,1,0
154_4b4_Lr_mc_AKGC417L,8.458,10.444,-544.887,137.108,28.8409,29.2101,12.733,13.3139,9.38996,8.20317,4.86008,5.8332,3.08478,4.25127,2.7567,0.0316634,0.0297988,0.00735822,0.00268945,0.00171008,0.00115432,0.0008125,0.000550938,0.000369651,0.000295537,0.000240053,0.00017005,0.000136279,0.000100327,9.14619e-05,7.73333e-05,5.45003e-05,4.13965e-05,3.50505e-05,2.93581e-05,2.79645e-05,2.22136e-05,1.8088e-05,1.62663e-05,1.36342e-05,1.13129e-05,1.11176e-05,1.00421e-05,7.54246e-06,6.25065e-06,5.25155e-06,4.21459e-06,3.64648e-06,3.4639e-06,3.0661e-06,2.37797e-06,2.34531e-06,1.79109e-06,1.56056e-06,1.50134e-06,1,0
154_4b4_Lr_mc_AKGC417L,10.444,12.423,-757.34,141.034,68.1982,51.2081,33.9819,28.0251,16.817,22.0752,14.488,13.7855,3.77176,-7.73268,0.408064,0.0813649,0.0017145,0.00152899,0.000494531,4.01874e-05,2.64635e-05,1.07504e-05,2.08951e-06,4.49017e-06,3.70972e-06,3.82748e-06,4.97372e-06,7.88718e-07,3.65702e-07,6.68729e-07,4.01438e-07,3.63724e-07,7.88692e-07,4.45848e-07,4.81938e-07,3.59778e-07,1.97008e-07,1.39984e-07,2.36123e-07,2.6964e-07,2.18755e-07,1.9041e-07,9.2826e-08,9.62012e-08,1.09019e-07,1.02166e-07,1.30069e-07,1.18401e-07,1.47413e-07,1.13637e-07,6.47278e-08,1.13275e-07,5.57863e-08,5.16645e-08,5.92049e-08,1,0
154_4b4_Lr_mc_AKGC417L,12.423,14.732,-748.023,149.687,71.2957,40.5417,32.337,35.0213,38.5807,31.9893,16.2971,15.3582,7.69099,14.7986,11.3213,0.305995,0.023617,0.000966733,0.000116219,2.10901e-05,1.93396e-05,1.11252e-05,5.21624e-06,6.48992e-06,2.08858e-06,5.10559e-06,9.47671e-06,2.64692e-06,4.50082e-06,1.82577e-06,1.08005e-06,4.53369e-07,3.38951e-07,3.38157e-07,3.08687e-07,2.10219e-07,1.44218e-07,3.02491e-07,1.85067e-07,1.45481e-07,1.62776e-07,2.22936e-07,9.56565e-08,1.46605e-07,1.321e-07,9.50218e-08,6.61934e-08,7.3575e-08,1.17974e-07,1.01706e-07,9.92629e-08,1.37564e-07,1.00493e-07,8.22015e-08,5.76728e-08,1,0
154_4b4_Lr_mc_AKGC417L,14.732,16.851,-635.637,151.437,47.369,41.9461,27.0849,28.2443,21.487,18.4599,14.8847,12.9999,10.6323,10.5205,8.38036,0.504683,0.0344272,0.00213176,0.0012355,0.000281632,0.000164722,0.000121267,8.59603e-05,6.15965e-05,3.72258e-05,3.09992e-05,2.71804e-05,3.07711e-05,1.42747e-05,1.18511e-05,1.40064e-05,8.47606e-06,6.5036e-06,4.97773e-06,5.12403e-06,3.58938e-06,2.77232e-06,2.84226e-06,2.31663e-06,1.74399e-06,1.50365e-06,1.61671e-06,1.28815e-06,1.1948e-06,9.62731e-07,9.08572e-07,7.72097e-07,6.39997e-07,5.60735e-07,4.71196e-07,4.49209e-07,4.05009e-07,2.95919e-07,3.18976e-07,2.6836e-07,1,0
154_4b4_Lr_mc_AKGC417L,16.851,18.78,-512.691,139.929,32.232,30.5708,16.846,16.9626,9.96397,10.7808,6.99592,7.11342,5.30558,4.89467,3.13323,0.159397,0.0591395,0.0150193,0.00565202,0.00292594,0.00207941,0.00136894,0.000890561,0.000650613,0.000498463,0.000394502,0.000291933,0.000237824,0.00018362,0.000142054,0.000125972,0.000103869,8.51308e-05,6.49201e-05,5.65164e-05,4.45754e-05,3.8886e-05,3.28568e-05,2.77452e-05,2.35123e-05,1.79009e-05,1.55052e-05,1.44907e-05,1.20103e-05,9.59571e-06,9.41246e-06,7.99625e-06,6.91331e-06,6.12055e-06,5.28892e-06,4.66435e-06,3.96393e-06,3.29784e-06,3.02345e-06,2.48285e-06,1,0
154_4b4_Lr_mc_AKGC417L,18.78,19.696,-760.136,143.1,66.8758,46.7775,29.5179,35.9734,24.7766,11.0709,14.113,10.7307,4.27003,-1.31993,9.26864,0.0243478,0.0127633,0.000984866,0.000149347,3.19789e-05,2.82158e-05,2.40015e-05,3.31859e-06,2.11862e-06,2.76553e-06,1.43311e-06,2.12568e-06,6.09665e-06,8.57772e-07,4.43723e-07,8.25566e-07,6.05191e-07,6.70895e-07,5.49251e-07,4.68363e-07,2.8412e-07,8.21911e-08,9.05653e-08,1.04028e-07,1.48507e-07,2.84323e-07,1.76457e-07,1.01105e-07,1.19612e-07,1.60144e-07,1.93015e-07,1.30157e-07,9.93994e-08,7.62149e-08,6.24725e-08,7.45277e-08,6.11219e-08,5.51898e-08,5.92591e-08,6.37648e-08,0,0
