204_7p5_Tc_mc_AKGC417L,0.077,3.018,-866.858,134.188,13.0159,18.0372,-0.156597,2.25448,-1.1007,0.858013,-12.7009,0.143074,7.96511,5.64581,-3.33583,1.66025e-05,3.6485e-06,8.79332e-06,9.25816e-06,6.29947e-06,6.71745e-06,1.7655e-06,4.10638e-06,4.76003e-06,9.47207e-07,1.82368e-07,1.10803e-06,5.49443e-07,2.54159e-07,4.66095e-07,6.26656e-07,4.45146e-07,1.06067e-07,5.24413e-08,1.39796e-07,5.81958e-08,3.50894e-08,1.1784e-07,1.09679e-07,5.58109e-08,5.42085e-08,2.59932e-08,2.71898e-08,1.71293e-08,1.39905e-08,1.4448e-08,1.40002e-08,9.7767e-09,1.03745e-08,8.50903e-09,6.62317e-09,7.58362e-09,4.16631e-09,3.04392e-09,2.56434e-09,0,0
204_7p5_Tc_mc_AKGC417L,3.018,5.756,-928.633,106.798,37.8746,35.0695,34.6072,16.8293,5.41253,24.6214,-4.9183,4.97592,-8.97581,1.77284,6.29818,5.35706e-05,1.74686e-05,9.51386e-06,1.1988e-06,1.99034e-06,1.73827e-06,1.22135e-07,5.99674e-08,1.51788e-07,5.09139e-08,6.93901e-08,7.19987e-08,7.13403e-08,9.39261e-08,6.48714e-08,1.2489e-08,2.82329e-08,2.20541e-08,2.98367e-08,6.84968e-08,5.91517e-08,2.77147e-08,1.36802e-08,4.51797e-08,2.88148e-08,1.3789e-08,9.35445e-09,7.52896e-09,5.5853e-09,3.20988e-09,2.97924e-09,6.7827e-09,6.19217e-09,6.11826e-09,1.67337e-08,1.35399e-08,1.22332e-08,5.04595e-09,2.83839e-09,1.96552e-09,0,0
204_7p5_Tc_mc_AKGC417L,5.756,8.958,-897.257,92.3426,6.29986,17.9641,33.5608,23.6781,17.7627,20.8129,11.5632,7.30212,5.10501,5.14197,-3.7479,5.44974e-05,1.44229e-05,2.42292e-06,6.25714e-07,4.6651e-07,4.64299e-07,3.40533e-08,9.29141e-08,9.04448e-08,4.8805e-07,1.88499e-07,1.78035e-07,9.86494e-08,2.6403e-07,1.5046e-07,3.7899e-07,1.97052e-07,6.30837e-08,1.5641e-07,1.59647e-07,1.56297e-07,8.13797e-08,5.02895e-08,1.17343e-07,4.23773e-08,2.04116e-08,2.81745e-08,1.18895e-08,1.22297e-08,1.37495e-08,1.28267e-08,1.1069e-08,1.11838e-08,1.15144e-08,5.34342e-09,1.12464e-08,1.50036e-08,1.17313e-08,8.79064e-09,5.27592e-09,0,0
204_7p5_Tc_mc_AKGC417L,8.958,11.958,-922.339,105.638,18.7732,15.9769,25.9503,15.2309,15.7484,10.9185,5.62493,8.53033,1.54338,5.42489,-7.76854,1.64203e-05,4.62005e-06,7.45644e-06,2.20373e-06,2.84926e-07,3.28395e-07,7.62759e-08,1.89412e-07,4.45942e-07,1.74982e-07,9.09258e-08,1.06002e-07,1.30016e-07,1.58704e-07,9.60651e-08,1.58212e-07,5.56831e-08,6.54707e-08,7.41119e-08,6.6514e-08,4.10195e-08,2.23977e-08,2.23717e-08,3.40451e-08,2.27511e-08,1.87492e-08,1.21549e-08,4.98978e-09,1.18285e-08,7.18549e-09,6.23922e-09,6.85842e-09,3.93065e-09,2.84239e-09,3.4356e-09,7.03858e-09,1.36561e-08,8.58155e-09,3.99186e-09,3.60326e-09,0,0
204_7p5_Tc_mc_AKGC417L,11.958,14.946,-962.181,103.321,34.3655,26.9158,26.6299,13.8932,9.88277,14.8813,5.89291,17.4392,17.6397,14.4756,2.82855,5.16524e-05,1.61939e-05,7.23919e-07,1.93488e-07,2.48373e-07,4.06536e-07,1.23168e-07,1.03254e-07,2.08628e-07,1.32585e-07,3.39811e-08,1.8397e-08,2.54426e-08,2.51561e-08,3.2376e-08,5.67404e-08,1.86099e-08,1.81245e-08,2.25118e-08,2.17316e-08,1.06159e-08,8.61442e-09,9.25346e-09,2.54524e-08,1.90347e-08,5.67353e-09,3.49399e-09,5.15716e-09,4.28329e-09,2.96384e-09,3.6525e-09,2.67976e-09,4.76412e-09,2.16029e-09,3.81407e-09,6.41818e-09,4.31018e-09,3.2846e-09,2.86218e-09,2.00924e-09,0,0
204_7p5_Tc_mc_AKGC417L,14.946,18.185,-917.114,97.497,13.2214,32.4666,33.8211,7.28118,6.84753,25.9969,7.70997,-7.58678,-0.854927,-8.41406,-6.03814,6.09356e-06,9.98934e-06,1.3487e-05,2.22728e-06,7.26119e-07,2.04906e-07,1.28311e-07,8.43635e-08,5.85219e-08,2.13644e-07,1.96181e-07,1.11983e-07,9.20311e-08,9.93725e-08,2.85433e-08,7.56385e-08,4.09881e-08,2.50999e-08,6.00874e-08,8.73817e-08,1.43732e-07,1.21784e-07,8.78963e-08,7.47668e-08,1.00104e-07,3.47394e-08,7.41023e-09,8.08711e-09,6.12794e-09,8.48746e-09,6.83212e-09,7.13055e-09,1.03687e-08,8.82873e-09,6.10241e-09,5.54334e-09,4.46035e-09,4.86895e-09,4.89838e-09,5.57148e-09,0,0
204_7p5_Tc_mc_AKGC417L,18.185,19.958,-798.17,148.948,15.0898,31.5381,5.67721,7.07426,-1.68048,10.3714,-21.9942,4.20147,-1.54943,2.04102,-5.40582,0.000118057,6.71197e-05,6.0151e-05,3.21281e-05,9.59391e-05,3.92379e-05,1.03738e-05,1.20609e-05,2.7185e-06,1.82376e-06,3.70274e-06,2.72278e-06,1.54064e-06,1.08161e-06,1.14402e-06,7.60917e-07,2.16843e-06,8.93767e-07,1.20821e-07,2.19187e-07,2.26236e-07,4.38519e-07,1.9679e-07,2.89628e-07,5.45517e-07,3.24881e-07,8.59443e-08,3.53032e-08,7.68556e-08,6.92811e-08,3.07972e-08,1.21099e-08,1.72873e-08,4.53474e-08,7.10926e-08,5.41738e-08,1.20756e-08,5.09767e-09,4.10885e-09,3.18955e-09,0,0
206_1b1_Ar_sc_LittC2SE,0.307,1.064,-689.641,139.206,32.429,30.6455,17.1746,16.2437,11.7522,10.9681,8.8497,7.72257,6.65569,5.68006,5.18152,0.0110757,0.00177419,0.000460194,0.000218435,0.000115519,7.21952e-05,5.26786e-05,3.67927e-05,2.69752e-05,2.01531e-05,1.50853e-05,1.19899e-05,9.52735e-06,7.43164e-06,5.76021e-06,4.73666e-06,3.91196e-06,3.17341e-06,2.63749e-06,2.20452e-06,1.83301e-06,1.53772e-06,1.30089e-06,1.09218e-06,9.23766e-07,7.88662e-07,6.6651e-07,5.6907e-07,4.90271e-07,4.20535e-07,3.63354e-07,3.11924e-07,2.70445e-07,2.3637e-07,2.01674e-07,1.75844e-07,1.53567e-07,1.34822e-07,1.21678e-07,1.27528e-07,0,0
206_1b1_Ar_sc_LittC2SE,1.064,2.622,-831.182,136.108,32.0482,28.276,16.8714,14.0711,10.9325,8.50028,7.91043,5.43656,5.89323,3.51882,4.40855,0.000429169,0.000111551,3.64498e-05,1.70428e-05,9.42653e-06,5.58138e-06,3.74055e-06,2.71293e-06,2.06014e-06,1.5608e-06,1.11686e-06,8.62556e-07,6.9717e-07,5.71736e-07,4.4049e-07,3.74186e-07,2.97966e-07,2.36663e-07,2.04087e-07,1.68983e-07,1.44787e-07,1.1803e-07,9.57583e-08,8.48638e-08,7.16176e-08,5.90986e-08,5.25001e-08,4.30239e-08,3.73614e-08,3.29766e-08,2.74579e-08,2.42503e-08,2.1687e-08,1.79795e-08,1.58463e-08,1.38753e-08,1.27332e-08,9.94934e-09,1.04388e-08,1.47957e-08,0,0
206_1b1_Ar_sc_LittC2SE,2.622,4.679,-658.69,136.372,29.5787,28.3,14.7966,14.2273,9.30522,8.89459,6.33286,5.88321,4.27149,3.86995,2.91066,0.00757216,0.00226101,0.000832909,0.000391478,0.000210714,0.000135617,8.95386e-05,6.37408e-05,4.76963e-05,3.64982e-05,2.76736e-05,2.19287e-05,1.65182e-05,1.33136e-05,1.07656e-05,8.756e-06,7.13409e-06,5.8547e-06,4.83925e-06,4.02446e-06,3.36241e-06,2.81189e-06,2.37396e-06,1.99841e-06,1.68634e-06,1.43538e-06,1.22503e-06,1.04708e-06,8.9491e-07,7.66003e-07,6.59949e-07,5.69174e-07,4.96154e-07,4.30145e-07,3.70319e-07,3.2748e-07,2.851e-07,2.50536e-07,2.28331e-07,2.06043e-07,0,1
