101,0.036,0.579,0,0,-935.719,152.313,44.9718,43.3365,28.801,27.8953,22.056,21.3703,17.7054,16.5702,13.6906,12.6993,10.9548
101,0.579,2.45,0,0,-874.224,141.707,34.6444,32.4793,18.4062,17.2388,11.6802,10.9177,7.73468,7.10896,5.42198,5.35394,3.82874
101,2.45,3.893,0,0,-700.291,141.461,33.7326,32.2839,18.0268,17.5264,11.9115,11.2255,7.98893,7.53368,5.60116,5.5105,4.36088
101,3.893,5.793,0,0,-929.892,150.489,41.9689,39.5598,24.6822,23.9112,18.2778,17.3897,13.9489,13.0419,10.8183,10.0544,8.20206
101,5.793,7.521,0,0,-976.988,170.99,71.6553,34.3014,50.635,50.5424,19.9746,-2.84753,1.18536,13.7409,12.109,-1.60202,-6.81576
101,7.521,9.279,0,0,-894.264,143.404,35.9377,34.6816,20.174,19.9006,14.5595,14.0858,10.9387,10.1416,8.07025,7.54507,6.04464
101,9.279,11.15,0,0,-766.868,139.524,32.4947,31.3207,17.0866,16.7119,11.1274,11.0304,8.13884,7.72975,5.85857,5.80007,4.70394
101,11.15,13.036,0,0,-942.645,150.33,43.0792,40.6172,26.1402,24.439,18.9257,18.1303,14.5626,14.253,12.2454,11.4098,9.68394
101,13.036,14.721,0,0,-843.51,137.732,30.2984,29.4335,15.3479,15.5449,9.71302,8.37025,4.89747,4.87388,3.84283,4.28226,3.28894
101,14.721,16.707,0,0,-843.472,138.564,31.4591,29.6941,15.7319,15.7025,11.6459,12.2786,9.93939,9.21583,7.27896,6.49772,4.65243
101,16.707,18.507,0,0,-596.016,138.376,30.868,29.5377,15.1321,14.4367,8.6943,8.08662,4.81227,4.28243,2.24938,1.99151,0.689093
101,18.507,19.964,0,0,-691.055,144.22,36.5273,34.9598,20.3512,19.3242,13.1081,12.1194,8.47713,7.38731,4.89224,4.15776,2.44619
101,0.036,1.264,0,0,-1024.09,129.15,69.662,37.9722,33.7736,30.0934,23.265,20.5056,18.3497,14.1634,11.5887,10.389,8.511
101,1.264,3.422,0,0,-1050.19,106.677,67.604,37.1068,29.2308,32.6371,29.0308,15.3757,4.22629,5.49995,14.2683,18.2421,12.9589
101,3.422,5.55,0,0,-979.615,137.584,37.8366,27.9923,20.7572,14.1263,13.3949,9.00174,8.39896,6.17034,4.64934,3.4931,2.341
101,5.55,7.436,0,0,-951.108,141.835,34.2852,31.3309,17.8956,17.2298,13.3974,13.0873,9.35722,8.39754,7.33691,7.57578,6.85181
101,7.436,9.221,0,0,-1037.48,115.053,61.7422,29.6469,24.8707,24.4124,18.786,14.4004,12.5634,9.72914,7.10629,6.57137,6.11906
101,9.221,11.264,0,0,-1077.77,81.4636,70.3171,56.5731,44.5287,36.3795,31.6296,28.1584,23.962,18.3924,12.3099,7.33405,4.79648
101,11.264,13.264,0,0,-810.786,140.731,33.4743,32.2588,18.6529,17.9472,12.2898,11.8683,9.17836,9.23421,7.15029,7.08743,5.41579
101,13.264,15.179,0,0,-1074.2,83.9543,67.8988,52.2813,43.5845,40.528,36.9554,28.7341,17.6906,9.23119,6.78642,8.86384,11.117
101,15.179,17.207,0,0,-910.817,145.298,38.3354,37.1212,23.1087,22.4212,16.7366,16.3385,13.3448,12.8866,10.9598,10.6542,9.13146
101,17.207,19.179,0,0,-1058.28,98.4998,68.3135,49.0943,49.8732,55.6155,48.729,30.0339,14.3736,10.3202,11.685,9.34891,4.37753
101,19.179,19.936,0,0,-732.714,139.131,31.6154,30.3434,15.9825,15.2984,9.56116,9.04408,5.95728,5.63535,3.71642,3.49007,2.10727
108,0.036,2.907,0,0,-762.03,140.446,33.0505,31.9663,17.8302,17.3748,11.785,11.4316,8.22991,7.80857,5.90464,5.59701,4.25876
108,2.907,7.564,0,0,-807.343,140.666,33.2801,31.9896,18.1123,17.8542,12.5242,12.1582,9.32485,8.85435,6.9379,6.9431,5.77311
108,7.564,9.679,0,0,-780.182,138.685,31.2138,30.31,16.3191,15.9525,10.5835,10.2473,7.16673,7.00876,5.26692,5.00007,3.8228
108,9.679,12.236,0,0,-763.913,142.63,35.348,34.6203,20.5258,20.1893,14.736,14.3807,11.2952,10.6856,8.73037,8.31102,6.9392
108,12.236,14.479,0,0,-840.722,142.314,35.1445,33.4171,18.9167,17.8615,12.2821,11.6477,8.49179,7.79479,5.34199,4.27239,2.51054
108,14.479,16.621,0,0,-870.697,146.216,38.8718,37.3429,23.1984,22.3821,16.5044,16.4202,12.8012,12.6295,10.1318,9.80905,8.70038
108,16.621,18.836,0,0,-1054.91,107.582,83.0601,59.0181,44.8098,38.949,34.6094,28.3194,22.149,18.9802,18.2787,17.341,15.1476
108,18.836,19.936,0,0,-1039.93,118.804,76.0137,44.2286,34.9889,35.0259,31.5445,25.6902,22.4062,20.6926,17.9216,15.2917,14.5849
113,1.4576,2.8118,0,0,-913.485,142.516,35.2006,34.1054,19.9584,19.5786,14.2891,14.2181,11.5552,11.6154,10.1123,10.2564,9.2804
113,2.8118,4.6079,0,0,-1104.49,46.9323,43.9902,39.7206,34.8522,30.0537,25.7508,22.0586,18.8416,15.8693,12.9912,10.2519,7.89689
113,4.6079,6.0937,0,0,-1051.85,116.668,100.729,78.2822,54.1591,32.9255,17.6532,9.28844,6.7735,7.79254,9.79844,10.9166,10.419
113,6.0937,7.3209,0,0,-1068.62,94.5363,83.0663,67.112,50.3417,36.1381,26.61,22.097,21.302,21.9682,21.8171,19.3942,14.521
113,7.3209,8.5622,0,0,-1090.63,66.0311,61.614,54.9713,47.0239,38.7865,31.172,24.8336,20.0758,16.8503,14.8301,13.537,12.4851
113,8.5622,9.9869,0,0,-1050.59,115.938,93.7729,64.642,37.0593,17.9469,10.2677,12.3979,19.3759,25.359,26.1527,20.7348,11.2288
113,9.9869,14.576,0,0,-885.81,225.317,33.6443,-5.14543,21.8612,21.7576,8.26754,-3.65366,-1.39887,6.42988,1.30068,-5.81571,-4.77593
113,1.1466,2.3795,0,0,-1078.06,78.9173,62.219,41.8362,24.8924,15.6934,14.1663,16.78,19.1047,18.3317,14.3366,8.96702,4.3652
113,2.3795,3.8356,0,0,-735.323,140.534,33.2458,32.2496,18.225,17.926,12.6337,12.4673,9.62702,9.45224,7.69814,7.62239,6.47472
113,3.8356,5.2511,0,0,-1040.57,124.291,90.69,56.2029,34.7739,27.6628,27.588,27.876,26.767,25.0666,22.7657,19.0583,14.3013
113,5.2511,6.6565,0,0,-681.845,138.751,31.4821,30.492,16.4633,16.1531,10.8456,10.6658,7.82291,7.66168,5.93299,5.87901,4.72931
113,6.6565,8.001,0,0,-1025.86,126.901,67.8868,36.6248,32.9719,29.8405,23.2398,20.861,19.8717,17.0568,15.2793,14.5495,12.7405
113,8.001,9.7717,0,0,-795.442,141.783,34.5472,33.5659,19.5047,19.1228,13.7214,13.4529,10.5532,10.3754,8.65491,8.61027,7.45974
113,9.7717,11.253,0,0,-848.221,142.33,35.0584,34.0831,20.0947,19.8536,14.623,14.4899,11.6457,11.4583,9.7193,9.69536,8.62516
113,11.253,15.728,0,0,-1019.26,135.458,68.76,25.6404,22.783,31.0531,25.4479,13.7451,12.3861,17.9755,16.9196,9.13975,5.56697
113,0.66579,2.0175,0,0,-794.903,143.549,36.2471,35.2093,21.0976,20.6447,15.1249,14.6786,11.5491,11.1119,9.12944,8.84215,7.47741
113,2.0175,3.4097,0,0,-1078.88,81.4733,73.8635,62.9433,50.7951,39.4199,30.2196,23.7268,19.6399,17.1155,15.179,13.0937,10.5665
113,3.4097,4.7681,0,0,-837.658,137.444,29.9473,28.5517,14.0028,13.1461,7.3287,6.70608,3.51199,3.11362,1.26085,1.16096,-0.0076828
113,4.7681,6.6579,0,0,-989.591,145.119,56.4375,38.5299,35.975,26.3893,24.9829,21.4089,17.7173,15.9479,12.2808,10.1346,7.93539
113,6.6579,7.6869,0,0,-981.004,146.836,52.0122,38.1363,33.2456,24.7079,24.5704,20.476,18.954,17.1355,14.3195,12.9371,10.2036
113,7.6869,9.0319,0,0,-1058.51,106.621,89.7688,68.219,48.3608,34.3737,26.9111,23.7861,21.9115,19.1577,15.1129,10.627,6.79575
113,9.0319,11.07,0,0,-959.909,149.314,45.7766,41.5583,30.827,27.1647,23.8661,19.7972,17.5293,13.5436,11.7249,8.71679,7.51255
113,11.07,13.302,0,0,-817.239,140.035,32.8244,31.8356,17.7245,17.2707,11.8013,11.4678,8.48086,8.17832,6.3119,6.13351,4.88653
113,13.302,14.493,0,0,-884.917,150.299,42.8356,41.5344,27.1531,26.5094,20.9084,20.4534,17.3025,16.7391,14.4698,13.7273,11.7665
113,14.493,16.221,0,0,-1040.69,123.136,89.2882,58.9776,44.1583,39.971,36.4519,30.4889,25.0033,21.608,18.5855,14.6506,10.8839
113,16.221,20.848,0,0,-976.969,174.671,72.0883,17.2977,26.3416,41.0781,27.5626,10.3118,13.5343,22.3036,16.4483,4.32902,2.41988
113,0,1.8667,0,0,-1028.31,138.484,98.2215,58.4231,34.351,24.96,21.6739,19.6471,19.0495,19.704,19.0417,15.2006,9.25085
113,1.8667,3.3948,0,0,-1019.87,132.985,69.436,34.7229,28.5269,23.822,18.0426,18.2383,19.6323,18.4216,17.0612,14.7694,10.0046
113,3.3948,6.0796,0,0,-791.596,139.063,31.7524,30.7173,16.6619,16.3624,11.1179,11.0486,8.32751,8.25271,6.55605,6.49963,5.34213
113,6.0796,7.5795,0,0,-1032.85,112.607,50.5841,25.6608,27.833,25.628,21.039,20.8712,19.4148,16.951,17.0373,17.1371,16.1401
113,7.5795,8.8773,0,0,-1051.1,117.857,102.42,80.9848,58.428,39.1061,25.6149,18.3246,15.7686,15.6091,15.6989,14.7981,12.726
