102,0.264,1.736,0,0,-1062.8,92.8478,61.8338,36.6377,30.097,35.4652,37.0316,27.83,15.2331,10.3408,14.9301,20.5643,19.1742
102,1.736,3.293,0,0,-888.728,140.707,33.3788,32.2852,18.4546,18.3153,12.4582,12.2561,9.50207,9.75739,8.53447,9.12255,8.10595
102,3.293,5.307,0,0,-1002.57,143.017,63.8343,32.9857,28.6298,20.6409,18.0471,18.1546,12.0569,5.76041,3.30157,3.82748,5.92124
102,5.307,6.636,0,0,-887.159,144.265,37.1538,36.0213,21.6374,20.5558,15.8899,15.8921,13.178,12.5786,10.76,10.3542,9.19031
102,6.636,8.036,0,0,-939.015,142.221,34.5922,33.2685,19.7235,19.4714,13.699,12.9488,9.81056,9.12332,7.66567,7.57533,6.22837
102,8.036,9.607,0,0,-998.177,155.897,82.2974,46.58,39.8199,32.677,26.3565,22.2078,14.4303,7.46608,6.06456,7.17406,7.64038
102,9.607,11.036,0,0,-1013.65,132.628,59.8984,30.3166,28.2101,21.3919,15.7359,14.707,11.4279,8.50552,6.96974,3.87015,2.29247
102,11.036,13.036,0,0,-1034.98,113.926,54.7145,24.5368,24.5649,25.2679,19.6559,16.3153,13.8108,8.74494,5.8854,7.27271,8.00623
102,13.036,14.664,0,0,-807.4,139.081,31.5161,30.5921,16.6969,16.6589,11.0804,10.6667,7.56607,7.41671,5.80953,5.83376,4.74476
102,14.664,16.393,0,0,-1072.66,87.7725,74.0814,56.511,39.45,25.1155,13.7892,5.46122,0.87545,0.850983,4.72779,9.82079,12.805
102,16.393,17.893,0,0,-834.84,140.011,31.929,30.2072,15.6441,15.4554,10.1608,9.51002,6.26674,5.99631,4.41829,4.71849,3.89279
102,17.893,19.593,0,0,-825.954,140.916,33.4626,32.4322,18.3047,17.9117,12.9025,12.3429,9.16393,8.53973,6.54988,6.61352,5.73547
102,19.593,19.964,0,0,-1020.8,150.049,108.896,60.9451,23.4483,3.83384,-1.30223,-0.223907,0.921936,0.843475,1.1021,2.77525,5.11716
103,0.364,3.25,0,1,-947.901,157.518,59.4439,52.612,42.1401,33.2421,25.1826,20.2888,18.8892,15.7709,12.4453,9.3612,10.2689
103,3.25,6.636,0,0,-655.71,143.31,35.9132,34.6832,20.6893,20.27,14.8817,14.322,11.5208,11.4944,9.52958,9.71166,8.39752
103,6.636,11.179,0,1,-678.353,139.636,32.6543,31.1157,16.9877,16.9287,12.0353,11.856,8.63132,8.733,7.49083,7.19272,5.65143
103,11.179,14.25,0,1,-867.446,147.759,39.3346,36.5816,24.6532,24.632,15.313,14.6023,13.6692,13.9509,10.3779,8.5586,9.59448
103,14.25,16.993,0,1,-520.101,139.962,32.6153,31.756,17.7672,17.3972,11.9347,11.7223,8.82735,8.77715,6.91478,6.68525,5.59448
103,16.993,19.979,0,0,-601.632,139.344,32.0521,31.0211,17.1574,16.6044,11.3926,11.0908,8.14733,8.26136,6.64905,6.4382,5.29916
104,0,1.8771,0,0,-844.842,144.617,37.1276,35.9708,21.8986,21.6538,16.4496,16.3373,13.4907,13.2747,11.4995,11.4677,10.4245
104,1.8771,3.7543,0,0,-1047.22,118.611,91.7343,58.9298,31.9886,18.5215,19.1081,28.1919,37.7938,41.724,38.0425,28.8492,18.1196
104,3.7543,6.1071,0,0,-893.37,147.323,39.6415,38.0286,23.3022,22.3718,16.6016,16.0805,12.9071,12.321,10.0222,9.25773,7.30436
104,6.1071,8.2502,0,0,-846.889,144.94,36.8501,34.8807,20.0066,19.2084,13.8592,14.0312,11.7684,12.1897,10.8174,10.7363,9.14101
104,8.2502,12.618,0,0,-826.438,139.638,31.4627,29.404,14.3196,13.0966,7.11079,6.52008,3.47051,3.1517,1.12025,0.491718,-1.46652
104,12.618,15.856,0,0,-1051.72,113.571,89.7903,59.8177,33.6692,18.6234,16.4852,23.4818,32.6326,37.2779,34.0163,23.7561,10.6319
104,0,0.54469,0,1,-1029.03,140.151,102.292,55.5712,16.1319,-5.45785,-7.97978,1.73055,13.7686,20.6126,20.0512,14.5421,8.21447
104,0.54469,2.9628,0,1,-1020.57,147.301,98.8456,44.0143,4.54123,-10.4619,-6.27744,4.86207,13.2438,16.0932,15.4577,13.5654,10.5039
104,2.9628,5.1085,0,1,-1033.69,130.213,88.0578,45.7094,19.845,10.7527,9.76133,10.4727,11.4785,12.2356,10.9525,6.93109,2.27364
104,5.1085,7.2172,0,1,-959.129,160.337,51.1058,31.9653,15.1557,5.428,6.87513,9.4521,17.422,21.227,23.0092,20.0508,14.3405
104,7.2172,9.1442,0,1,-1015.41,157.049,113.267,59.9226,16.0574,-6.34885,-6.65842,6.40005,20.99,28.6098,27.2005,19.9897,11.8302
104,9.1442,10.675,0,1,-1025.28,143.238,100.07,48.0845,6.16722,-14.4397,-13.9505,-1.34965,12.139,19.0312,17.8855,11.7289,4.73253
104,10.675,12.371,0,1,-1029.77,121.052,61.0916,28.8675,25.3399,23.8437,20.0428,21.1977,23.5612,22.3923,19.7179,16.0716,10.4657
104,12.371,14.381,0,1,-854.074,140.604,33.2336,32.8351,19.7742,20.2063,14.9224,13.9462,9.78735,8.32867,5.83131,5.81026,5.42215
104,14.381,16.535,0,1,-892.175,148.28,38.8025,35.2931,19.0975,17.322,11.2996,10.9991,8.35709,8.4151,6.64713,6.11532,4.05235
104,16.535,19.048,0,1,-893.344,146.009,36.0927,32.1996,15.8419,14.1676,8.41906,8.42504,6.04974,6.41121,5.18015,5.59001,4.82765
104,19.048,22.176,0,0,-1031.63,131.715,85.1051,36.7774,8.42531,4.66373,14.2871,22.673,23.4654,20.3661,19.9502,23.9265,27.9528
104,22.176,22.951,0,0,-1055.91,104.675,76.6663,49.3968,34.0699,29.7051,28.7083,26.0703,22.2076,19.1395,16.9035,14.2463,10.9768
104,22.951,24.664,0,0,-943.774,159.088,45.6652,35.0711,17.5902,14.3162,12.1539,13.4699,14.8334,15.0712,14.7388,12.2253,9.57781
104,24.664,25.584,0,0,-975.322,173.769,63.7203,1.47149,5.71895,19.1456,7.97547,-4.15926,4.8966,18.7038,16.7739,6.8082,4.24943
104,0.94188,2.8018,0,0,-874.555,139.813,32.3207,31.0448,16.7176,16.1364,10.5939,10.1909,7.10766,6.69112,4.72855,4.50286,3.25608
104,2.8018,4.6915,0,0,-1031.54,121.048,64.8378,33.4023,29.2078,27.047,21.1017,18.9436,18.925,16.8132,14.7492,13.8029,11.926
104,4.6915,6.7065,0,0,-974.856,140.071,39.4669,31.6169,22.9743,16.9504,15.6386,11.382,11.0716,8.61094,8.29685,7.2574,6.4307
104,6.7065,8.8287,0,0,-959.591,148.39,44.1569,39.7243,28.3213,24.7123,21.5678,18.4839,17.3787,14.8878,14.4776,12.6804,12.3835
104,8.8287,10.396,1,0,-1071.65,89.8287,77.2803,60.0329,42.2187,27.4541,17.743,13.0776,11.8299,11.7035,10.8053,8.38455,4.97081
104,10.396,12.721,0,0,-885.056,141.894,33.8498,32.0867,17.5629,17.1712,12.1251,12.3272,9.73928,9.54326,7.44561,6.76902,4.9349
104,12.721,18.48,0,0,-906.991,211.482,36.8778,-3.90852,22.9177,24.8799,12.0088,2.68809,4.62191,12.0117,8.45996,1.37989,2.54974
104,0.74635,2.6365,0,0,-1053.63,112.627,93.1271,67.3981,42.559,24.0581,13.9087,10.66,10.8706,11.1495,9.68618,6.6302,3.37993
104,2.6365,4.2164,0,0,-752.531,139.978,32.6168,31.5379,17.4521,17.1151,11.7668,11.4717,8.40576,7.93312,5.86743,5.53112,4.2188
104,4.2164,6.4167,0,0,-977.659,146.571,49.6007,37.5678,30.7987,22.344,21.693,17.3216,16.7852,15.2131,14.0111,13.7192,12.2378
104,6.4167,8.8302,0,0,-1067.24,94.4486,77.8065,55.9408,35.0443,19.8882,12.2758,10.9593,12.828,14.6044,14.1835,11.1124,6.24679
104,8.8302,15.024,0,0,-944.304,195.376,54.6872,-3.20588,20.8292,35.2429,14.9364,1.74609,10.1842,16.833,11.0667,4.33891,5.08927
104,0,1.0665,0,0,-990.806,180.286,116.331,57.0971,22.3089,5.70484,-2.07066,-1.73613,5.79211,13.6617,16.1586,13.9382,9.96342
104,1.0665,2.5256,0,0,-926.977,145.39,37.69,35.8991,20.8597,19.5642,13.4969,12.8791,9.90575,9.80872,8.15804,8.00843,6.48379
104,2.5256,4.7475,0,0,-907.48,147.301,39.2444,36.8894,21.1953,19.3517,13.0516,12.6172,10.1676,10.6952,9.42894,9.08485,6.62004
104,4.7475,7.2102,0,0,-868.885,141.172,33.8804,33.1625,19.4016,18.8937,12.7792,11.5287,7.86649,7.37236,5.62289,5.57473,4.42735
104,7.2102,10.062,0,0,-953.269,146.329,37.7287,32.5047,18.0506,16.0652,13.4128,14.4157,15.5371,16.1459,15.952,13.5635,10.7857
104,10.062,10.88,0,0,-984.597,149.757,57.5503,36.9888,31.2103,19.7028,17.8194,14.5018,12.2799,12.1212,9.92924,9.0223,7.39903
104,10.88,11.632,0,0,-1028.86,123.478,65.2535,33.3415,29.1237,26.4281,20.2527,18.1298,17.7196,15.2791,13.3129,12.2296,9.85316
104,11.632,13.135,0,0,-807.557,141.542,34.079,32.7705,18.3674,17.7341,12.2296,11.9681,9.07628,8.8017,6.83182,6.40504,4.81978
104,13.135,16.165,0,0,-1054.31,112.597,95.3463,71.9228,48.3206,29.7603,19.0755,16.1093,18.2588,21.8438,23.6695,22.1423,17.5546
104,16.165,17.805,0,0,-870.59,140.318,33.1795,32.2432,18.2025,17.8626,12.5638,12.4677,9.79025,9.85513,8.37785,8.55348,7.55511
104,17.805,20.212,0,0,-863.008,140.651,33.2093,31.9567,17.5458,16.7574,10.9692,10.4161,7.36396,7.14071,5.42768,5.37408,4.12198
104,20.212,21.79,0,0,-1064.19,98.5177,81.1154,57.9152,35.2805,18.471,9.92022,8.77134,11.747,14.8607,15.1611,11.7749,5.90052
104,21.79,22.96,0,0,-1011.62,153.197,97.8696,54.7516,38.4447,32.5877,22.6525,13.633,13.423,16.1749,11.9703,2.72042,-2.48648
104,2.6828,5.7942,0,0,-1052.87,111.429,87.1489,58.8661,37.6663,29.2926,31.972,38.6746,41.9052,37.8509,27.5944,15.306,5.19139
104,5.7942,7.8379,0,0,-734.361,138.108,30.7702,29.6653,15.4725,14.9666,9.48095,9.20222,6.37246,6.30874,4.68396,4.66373,3.45329
104,7.8379,10.199,0,0,-800.28,141.916,34.8207,34.1456,20.4025,20.14,14.4826,13.5091,9.53275,8.16628,5.5376,5.23577,4.63169
104,10.199,12.817,0,0,-972.994,157.715,56.0221,32.0005,21.8265,10.8003,12.0808,12.1239,14.4907,16.3213,14.8495,13.1018,8.84743
104,12.817,15.006,0,0,-1029.27,140.228,104.035,60.5649,24.4769,3.22327,-4.14439,-3.07862,1.15755,5.52852,8.58002,9.37337,7.58827
104,15.006,18.439,0,0,-1046.5,110.373,68.7595,36.4083,25.4092,25.0315,23.6618,21.084,20.3421,19.676,16.3344,11.3841,7.12482
104,18.439,19.633,0,0,-961.778,164.865,63.0969,47.4858,35.8139,24.8111,22.5919,18.1292,18.3955,16.9932,15.6773,13.9811,10.9303
104,19.633,20.387,0,0,-1065.95,98.1915,86.4477,70.2248,53.2865,38.9168,28.9384,23.3816,20.8611,19.4252,17.4638,14.2857,10.1711
104,20.387,22.209,0,0,-1079.0,80.3818,70.388,56.5822,42.1578,29.885,21.2744,16.3051,13.7649,11.9992,9.70926,6.4557,2.69447
104,22.209,23.728,0,0,-914.088,255.783,130.057,41.5209,17.7819,11.6062,-8.07775,-19.809,-4.50317,15.2144,11.9553,-4.88679,-10.6525
110,1.2832,5.1912,1,0,-842.544,147.619,38.2002,35.3045,20.6256,20.8253,16.406,16.7175,13.6144,12.5825,9.79882,8.835,6.98986
110,5.1912,9.5301,1,0,-988.032,169.691,83.1124,28.9669,31.4558,51.3119,49.2543,30.531,20.3579,21.9045,18.7322,6.15231,-1.98609
110,9.5301,13.164,0,0,-1006.28,146.829,64.8153,10.732,10.9007,34.7426,46.0426,41.36,34.4032,27.019,12.5435,-4.20902,-9.09636
110,13.164,16.768,0,0,-1014.65,142.899,75.0227,25.8291,20.0016,37.11,45.8959,38.5607,27.1096,19.4531,12.4306,4.57251,2.09739
110,16.768,21.753,0,0,-706.733,140.973,33.8365,33.1151,19.1848,18.5938,12.776,12.2333,9.37894,9.37595,7.60678,7.16251,5.51171
110,21.753,27.17,0,0,-800.151,146.686,38.6871,36.9288,22.6292,22.5811,17.894,18.4895,16.1866,15.796,12.9479,11.5252,9.66982
110,27.17,31.822,0,0,-792.311,145.421,37.0338,35.4635,21.6709,22.0872,17.4617,17.4636,14.0631,12.7851,10.0173,9.68692,9.14477
110,31.822,36.837,0,0,-997.274,161.796,84.5423,34.0929,34.3434,53.2041,53.538,34.7338,18.6029,14.0156,11.7622,5.99834,3.25944
110,36.837,41.822,0,0,-514.636,140.298,33.0614,32.1239,18.1066,17.7581,12.3915,12.1511,9.24834,9.04032,7.29557,7.24674,6.08498
110,41.822,49.266,0,0,-456.698,139.334,32.0634,31.0781,17.0586,16.7525,11.4466,11.2687,8.42245,8.24598,6.48978,6.40777,5.24119
110,49.266,53.742,0,0,-752.01,141.514,34.1557,33.3195,19.3403,18.8098,13.3814,13.6294,11.6095,11.9909,10.0843,9.39665,7.74427
110,53.742,58.326,0,0,-924.394,168.622,52.8433,46.5799,33.5995,35.7134,30.0803,26.7473,21.3192,19.2502,15.1755,11.7458,8.71278
110,58.326,61.861,0,0,-823.917,143.856,37.1297,36.6647,22.347,21.3384,15.9374,16.3364,13.6492,12.4594,9.12354,8.10155,7.05811
110,61.861,65.368,0,0,-674.688,138.81,31.6215,30.7585,16.7519,16.2033,10.4197,9.68215,6.34432,5.88136,4.197,4.54039,3.80822
110,65.368,71.45,0,0,-977.401,177.78,79.8813,23.2851,29.0722,46.7213,38.2889,20.0125,17.4722,22.4996,15.6728,2.8578,2.33973
110,2.2855,6.2646,1,1,-721.86,147.9,40.374,39.2852,25.3563,25.1213,19.5968,18.8809,15.4393,14.8996,13.0303,12.8152,11.2252
